PID,SID,OID,LLO,LCO,NAME_SI,NAME_TA,NAME_EN,Old Code
57,146,1785,1-2-27-730,730,වල්ගම්මුල්ල,வல்கம்முல்ல,Walgammulla,373
57,147,1786,1-2-27-735,735,රුවන්පුර,ருவன் புர,Ruwanpura,370B
57,148,1787,1-2-27-740,740,ලාවුලුපිටිය,லாவுலுபிட்டிய,Lavulupitiya,372A
57,149,1788,1-2-27-745,745,ගල්බොඩ,கல்பொட,Galboda,370A
57,150,1789,1-2-27-750,750,දෙමටලන්ද,தெமட்டலந்த,Dematalanda,370D
57,151,1790,1-2-27-755,755,හප්පිටිය,ஹப்பிட்டிய,Happitiya,372
58,1,1791,1-2-30-005,005,මේරිලන්ඩ් ජනපදය,மேரி‍லேண்ட் கொலணி,Maryland Colony,389B
58,2,1792,1-2-30-010,010,ඉඳුරුගල්ල,இந்துருகல்ல,Indurugalla,389
58,3,1793,1-2-30-015,015,වතුරුගම,வதுருகம,Wathurugama,293
58,4,1794,1-2-30-020,020,බණ්ඩාරනායකපුර බටහිර,பண்டாரநாயக்கபுர ‍மேற்கு,Bandaranayakapura West,388C
58,5,1795,1-2-30-025,025,බණ්ඩාරනායකපුර නැගෙනහිර,பண்டாரநாயக்கபுர கிழக்கு,Bandaranayakapura East,388A
58,6,1796,1-2-30-030,030,මයිලවලාන,மைலவலான,Mailawalana,388
58,7,1797,1-2-30-035,035,මයිලවලාන දකුණ,மைலவலான தெற்கு,Mailawalana South,388B
58,8,1798,1-2-30-040,040,තිඹිරිගම,திம்பிரிகம,Thimbirigama,387A
58,9,1799,1-2-30-045,045,මහල්ලොලුව,மாஹல்லொலுவ,Mahal Loluwa,387
58,10,1800,1-2-30-050,050,ඉහළ මිල්ලතෙ,இஹல மில்ல‍தே,Ihala Millathe,386B
58,11,1801,1-2-30-055,055,පින්ගමුව,பிங்கமுவ,Pingamuwa,377
58,12,1802,1-2-30-060,060,පහළ මිල්ලතෙ,பஹல மில்ல‍தே,Pahala Millathe,386A
58,13,1803,1-2-30-065,065,මිල්ලතෙ,மில்ல‍தே,Millathe,386
58,14,1804,1-2-30-070,070,කිරිඳිවැල,கிரிந்திவெல,Kirindiwela,385
58,15,1805,1-2-30-075,075,බෝගහවත්ත,‍‍போகஹவத்தை,Bogahawatta,385A
58,16,1806,1-2-30-080,080,රඹුටන්වත්ත,றம்புட்டான்வத்தை,Rambutanwatta,390B
58,17,1807,1-2-30-085,085,ඇටඹගහවත්ත,எடம்பகஹவத்தை,Etambagahawatta,389C
58,18,1808,1-2-30-090,090,කන්නිමහර,கண்ணிமஹர,Kannimahara,389A
58,19,1809,1-2-30-095,095,රදාවාන උතුර,ரதாவான வடக்கு,Radawana North,390
58,20,1810,1-2-30-100,100,පාලුපැල්පිට,பாலுபெல்பிட்ட,Palupelpita,390E
58,21,1811,1-2-30-105,105,කිතුලකන්ද,கித்துலகந்த,Kithulakanda,390C
58,22,1812,1-2-30-110,110,රදාවාන දකුණ,ரதாவானதெற்கு,Radawana South,390A
58,23,1813,1-2-30-115,115,අල්ලියවත්ත,அல்லியவத்தை,Alliyawatta,390D
58,24,1814,1-2-30-120,120,දියවාල උතුර,தியவால வடக்கு,Diyawala North,391A
58,25,1815,1-2-30-125,125,දියවාල,தியவால,Diyawala,391
58,26,1816,1-2-30-130,130,මැද්දෙගම,மெத்தேகம,Meddegama,383
58,27,1817,1-2-30-135,135,උඩගම,உடகம,Udagama,384
58,28,1818,1-2-30-140,140,විහාරකුඹුර,விஹார கும்புர,Vihara Kumbura,384A
58,29,1819,1-2-30-145,145,කුට්ටිවිල,குட்டிவில,Kuttivila,377B
58,30,1820,1-2-30-150,150,තල්ගස්වත්ත,தல்கஸ்வத்தை,Thalgaswatta,377C
58,31,1821,1-2-30-155,155,කැන්දගොල්ල,கெந்தகொல்ல,Kendagolla,377A
58,32,1822,1-2-30-160,160,උඩවෙල,உடவெல,Udawela,378B
58,33,1823,1-2-30-165,165,කිරිමැටියවත්ත,கிரிமெட்டியாவத்தை,Kirimatiyawatta,378A
58,34,1824,1-2-30-170,170,හිස්වැල්ල,ஹிஸ்வெல்ல,Hiswella,378
58,35,1825,1-2-30-175,175,කිරිවාන,கிரிவான,Kiriwana,382A
58,36,1826,1-2-30-180,180,මැද්දෙගම උතුර,மெத்தேகம வடக்கு,Meddegama North,383A
58,37,1827,1-2-30-185,185,මැද්දෙගම දකුණ,மெத்தேகம தெற்கு,Meddegama South,383B
58,38,1828,1-2-30-190,190,වේරහැර,வேரஹெர,Werahera,382
58,39,1829,1-2-30-195,195,පල්ලේගම දකුණ,பள்ளேகம தெற்கு,Pallegama South,381B
58,40,1830,1-2-30-200,200,පල්ලේගම,பள்ளேகம,Pallegama,381
58,41,1831,1-2-30-205,205,අනුරගොඩ,அனுரகொட,Anuragoda,392
58,42,1832,1-2-30-210,210,වේරළුගම්පල,‍‍வெரலுகம்பல,Weralugampala,392A
58,43,1833,1-2-30-215,215,නැදුන්ගොල්ල දකුණ,நெடுங்கொல்ல தெற்கு,Nedungolla South,392D
58,44,1834,1-2-30-220,220,නැදුන්ගොල්ල,நெதுன்கொல்ல,Nedungolla,392B
58,45,1835,1-2-30-225,225,නන්දාරාම පෙදෙස,நந்தாரம பிரதேசம்,Nandarama Pedesa,394A
58,46,1836,1-2-30-230,230,මන්ඩාවල උතුර,மண்டாவல -வடக்கு,Mandawala North,394
58,47,1837,1-2-30-235,235,මාවත,மாவத்தை,Mawatha,394B
58,48,1838,1-2-30-240,240,පරකඩමුල්ල,பறகடமுல்ல,Parakadamulla,397B
58,49,1839,1-2-30-245,245,නාකඳපොල,நாகந்தபொலை,Nakandapola,397A
58,50,1840,1-2-30-250,250,කෑරගල,‍‍கேரகல,Keragala,397
58,51,1841,1-2-30-255,255,වැලිකැටියවත්ත,வெலிகெட்டியவத்தை,Weliketiyawatta,397C
58,52,1842,1-2-30-260,260,කුරුඳුහේන,குருந்து‍ஹேன,Kurunduhena,395B
58,53,1843,1-2-30-265,265,බදුවත්ත,பதுவத்தை,Baduwatta,395C
58,54,1844,1-2-30-270,270,මණ්ඩාවල දකුණ,மண்டாவல தெற்கு,Mandawala South,395
58,55,1845,1-2-30-275,275,අනුරගොඩ දකුණ,அனுரகொட தெற்கு,Anuragoda South,392C
58,56,1846,1-2-30-280,280,වල්පොල,வல்பொல,Walpola,381A
58,57,1847,1-2-30-285,285,පැපිලියවල,பெபிலியவல,Pepiliyawala,380B
58,58,1848,1-2-30-290,290,ගනිහගම උතුර,கணிஹகம வடக்கு,Ganihagama North,380A
58,59,1849,1-2-30-295,295,වටවල,வட்டவள,Watawala,379B
58,60,1850,1-2-30-300,300,මීතිරිගල,மீதிரிகல,Meethirigala,379
58,61,1851,1-2-30-305,305,පොල්හේන,பொல்‍ஹேன,Polhena,379C
58,62,1852,1-2-30-310,310,ගනිහගම දකුණ,கணிஹகம தெற்கு,Ganihagama South,380D
58,63,1853,1-2-30-315,315,දන්ගල්ල උතුර,தங்கல்ல வடக்கு,Dangalla North,380C
58,64,1854,1-2-30-320,320,මැණික්ලන්ද,மெணிக்லந்த,Meniklanda,422A
58,65,1855,1-2-30-325,325,පැල්පිට,பெல்பிட்ட,Pelpita,393
58,66,1856,1-2-30-330,330,පුංචි මණ්ඩාවල,புஞ்சி மண்டவல,Punchi Mandawala,395A
58,67,1857,1-2-30-335,335,වහරක,வஹரக,Waharaka,410C
58,68,1858,1-2-30-340,340,පුටුපාගල,புட்டுபகள,Putupagala,396
58,69,1859,1-2-30-345,345,වල්අරඹ,வளரம்ப,Walaramba,398A
58,70,1860,1-2-30-350,350,දෙමලගම,தெமலகம,Demalagama,398
58,71,1861,1-2-30-355,355,හැළුම්මහර,ஹெலும்மஹர,Helummahara,399
58,72,1862,1-2-30-360,360,පනන්වල,பனன்வல,Pananwala,399A
58,73,1863,1-2-30-365,365,එගොඩ පැලහැල,எகொட பெலஹேள,Egoda Pelahela,400B
58,74,1864,1-2-30-370,370,පැලහැල,பெலஹெல,Pelahela,400
58,75,1865,1-2-30-375,375,මදුරාව,மதுராவ,Madurawa,400A
58,76,1866,1-2-30-380,380,කජුගස්වත්ත,கஜுகஸ்வத்தை,Kajugaswatta,400C
58,77,1867,1-2-30-385,385,ඉහළ ලුණුගම,இஹல லுனுகம,Ihala Lunugama,410
58,78,1868,1-2-30-390,390,මීගහවත්ත,மீகஹவத்தை,Meegahawatta,410B
58,79,1869,1-2-30-395,395,යකඹේ,யக்கம்பே,Yakambe,393A
58,80,1870,1-2-30-400,400,පට්ටියගම,பட்டியகம,Pattiyagama,421
58,81,1871,1-2-30-405,405,දන්ගල්ල,தங்கல்ல,Dangalla,380
58,82,1872,1-2-30-410,410,රන්වල,ரண்வள,Ranwala,379A
58,83,1873,1-2-30-415,415,වෙදගම,வெதகம,Wedagama,379D
58,84,1874,1-2-30-420,420,උඩුගම,உடுகம,Udugama,423
58,85,1875,1-2-30-425,425,උඩුකනම්පැල්ල දකුණ,உடகனம்பெல்ல தெற்கு,Udakananpella South,424B
58,86,1876,1-2-30-430,430,උඩුකනම්පැල්ල,உடகனம்பெல்ல,Udakanampella,424A
58,87,1877,1-2-30-435,435,සෙනසුන්ගොඩ,செனசுங்கொட,Senasungoda,424
58,88,1878,1-2-30-440,440,පූගොඩ,பூகொட,Poogoda,422
58,89,1879,1-2-30-445,445,බංගලාවත්ත,பங்களாவத்தை,Bangalawatta,420A
58,90,1880,1-2-30-450,450,කුමාරිමුල්ල,குமாரிமுல்ல,Kumarimulla,419
58,91,1881,1-2-30-455,455,ඔවිටිගම,ஓவிடிகம,Ovitigama,420
58,92,1882,1-2-30-460,460,පරතාපකන්ද,பரதாபகந்த,Parathapakanda,420B
58,93,1883,1-2-30-465,465,දැතෑමුල්ල,தெதேமுல்ல,Dethemulla,406A
58,94,1884,1-2-30-470,470,පහල ලුණුගම,பஹல லுனுகம,Pahala Lunugama,410A
58,95,1885,1-2-30-475,475,වනළුවාව උතුර,வணலுவாவ வடக்கு,Wanaluwawa North,408
58,96,1886,1-2-30-480,480,තෙල්කැකුණ,தெல்கெகுண,Thelkekuna,404B
58,97,1887,1-2-30-485,485,ඉන්දොලමුල්ල,இந்தொலமுல்ல,Indolamulla,404
58,98,1888,1-2-30-490,490,පරංගොඩ,பரங்கொட,Parangoda,401A
58,99,1889,1-2-30-495,495,නාමළුව,நாமலுவ,Namaluwa,401C
58,100,1890,1-2-30-500,500,දෙකටන,தெகடண,Dekatana,401
58,101,1891,1-2-30-505,505,නාරම්පොල,நாரம்பொல,Narampola,401B
58,102,1892,1-2-30-510,510,කළුකොඳයාව බටහිර,களுகொந்தயாவ ‍மேற்கு,Kalukondayawa West,402A
58,103,1893,1-2-30-515,515,කළුකොඳයාව නැගෙනහිර,களுந்தயாவ கிழக்கு,Kalukondayawa East,402
58,104,1894,1-2-30-520,520,ගල්වලගොඩ,கல்வளகொட,Galwalagoda,401D
58,105,1895,1-2-30-525,525,ගනේගොඩ,க‍னேகொட,Ganegoda,404A
58,106,1896,1-2-30-530,530,දොම්පෙ,தொம்‍பே,Dompe,405
58,107,1897,1-2-30-535,535,ඉද්දමල්දෙනිය,இத்தமல்தெனிய,Iddamaldeniya,405A
58,108,1898,1-2-30-540,540,ගුරුවල,குருவல,Guruwala,409
58,109,1899,1-2-30-545,545,එගොඩ ගුරුවල,எகொட குருவல,Egoda Guruwala,409A
58,110,1900,1-2-30-550,550,වානළුවාව දකුණ,வானலுவாவ தெற்கு,Wanaluwawa South,408A
58,111,1901,1-2-30-555,555,ගිරිදර බටහිර,கிரிதர ‍மேற்கு,Giridara West,407C
58,112,1902,1-2-30-560,560,ගල්පොතුගොඩ,கல்பொதுகொட,Galpothugoda,406
58,113,1903,1-2-30-565,565,නිකවල,நிகவல,Nikawala,418
58,114,1904,1-2-30-570,570,කපුගොඩ,கப்புகொட,Kapugoda,418A
58,115,1905,1-2-30-575,575,ගිරිදර,கிரிதர,Giridara,407
58,116,1906,1-2-30-580,580,මාලිඳ නැගෙනහිර,மாலிந்த கிழக்கு,Malinda East,407B
58,117,1907,1-2-30-585,585,මාලිඳ,மாலிந்த,Malinda,407A
58,118,1908,1-2-30-590,590,පාලුගම,பாலுகம,Palugama,411
58,119,1909,1-2-30-595,595,දේගවත්ත,தெகவத்தை,Degawatta,405B
58,120,1910,1-2-30-600,600,පහළ දොම්පෙ,பஹல தொம்‍பே,Pahala Dompe,403
58,121,1911,1-2-30-605,605,මල්වාන,மல்வான,Malwana,413
58,122,1912,1-2-30-610,610,පහළ මාපිටිගම,பஹல மாபிட்டிகம,Pahala Mapitigama,412
58,123,1913,1-2-30-615,615,මොරහේන,மொர‍ஹேண,Morahena,412B
58,124,1914,1-2-30-620,620,කිඹුල්විලවත්ත,கிம்புல்விலவத்தை,Kimbulvilawatta,412A
58,125,1915,1-2-30-625,625,උඩමාපිටිගම,உடமாபிட்டிகம,Udamapitigama,414
58,126,1916,1-2-30-630,630,උඩමාපිටිගම දකුණ,உடமாபிட்டிகம தெற்கு,Udamapitigama South,414A
58,127,1917,1-2-30-635,635,පාලුගම බටහිර,பாலுகம ‍மேற்கு,Palugama West,411A
58,128,1918,1-2-30-640,640,වේල්ගම,வேல்கம,Welgama,415
58,129,1919,1-2-30-645,645,ලන්සියාහේන,லன்ஸியா‍ஹேண,Lansiyahena,415A
58,130,1920,1-2-30-650,650,සමනබැද්ද උතුර,சமணபெத்த வடக்கு,Samanabedda North,416A
58,131,1921,1-2-30-655,655,මහවලවත්ත,மஹவளவத்த,Mahawalawatta,417A
58,132,1922,1-2-30-660,660,තිත්තපත්තර,தித்தபத்தர,Thittapattara,417
58,133,1923,1-2-30-665,665,සමනබැද්ද,சமணபெத்த,Samanabedda,416
59,1,1924,1-2-33-005,005,කිඹුල්ගොඩ,கிம்புல்கொட,Kimbulgoda,304A
59,2,1925,1-2-33-010,010,පිටුවල්ගොඩ,பிட்டுவல்கொட,Pituwalgoda,306A
59,3,1926,1-2-33-015,015,කිනිගම,கிணிகம,Kinigama,304
59,4,1927,1-2-33-020,020,මාහරගම,மாஹரகம,Maharagama,303A
59,5,1928,1-2-33-025,025,සිවුරළුමුල්ල,சிவுரலுமுல்ல,Siwralumulla,303
59,6,1929,1-2-33-030,030,පිළිකුත්තුව,பிலிகுத்துவ,Pilikuththuwa,305
59,7,1930,1-2-33-035,035,යොන්ගම්මුල්ල,யொன்கம்முல்ல,Yongammulla,306
59,8,1931,1-2-33-040,040,අඹගස්පිටිය,அம்பகஸ்பிட்டிய,Ambgaspitiya,307A
59,9,1932,1-2-33-045,045,වරපලාන,வரபலான,Warapalana,294
59,10,1933,1-2-33-050,050,කඳුමුල්ල,கந்துமுல்ல,Kandumulla,307
59,11,1934,1-2-33-055,055,පස්ගම්මන,பஸ்கம்மண,Pasgammana,298
59,12,1935,1-2-33-060,060,මාළිගාතැන්න,மாலிகாதெண்ண,Maligathenna,297A
59,13,1936,1-2-33-065,065,බටේපොල උතුර,பட்‍டேபொல வடக்கு,Batepola North,295A
59,14,1937,1-2-33-070,070,බටේපොල,பட்‍டேபொல,Batepola,295
59,15,1938,1-2-33-075,075,අමුණුකුඹුර,அமுணுகும்புர,Amunukumbura,296
59,16,1939,1-2-33-080,080,මල්වතුහිරිපිටිය,மல்வத்துஹிரிபிட்டிய,Malwathuhiripitiya,297
59,17,1940,1-2-33-085,085,බුත්පිටිය උතුර,புத்பிட்டிய வடக்கு,Buthpitiya North,299
59,18,1941,1-2-33-090,090,ඌරුවල නැගෙනහිර,ஊருவல கிழக்கு,Uruwala East,302A
59,19,1942,1-2-33-095,095,ඌරුවල බටහිර,ஊருவல ‍மேற்கு,Uruwala West,302
59,20,1943,1-2-33-100,100,බුත්පිටිය දකුණ,புத்பிட்டிய தெற்கு,Buthpitiya South,300
59,21,1944,1-2-33-105,105,නීලමහර උතුර,நீலமஹர வடக்கு,Neelamahara North,298A
59,22,1945,1-2-33-110,110,නීලමහර දකුණ,நீலமஹர தெற்கு,Neelamahara South,298B
59,23,1946,1-2-33-115,115,අරමංගොඩ උතුර,அரமங்கொட வடக்கு,Aramangoda North,301B
59,24,1947,1-2-33-120,120,පුවක්පිටිය,புவக்பிட்டிய,Puwakpitiya,292A
59,25,1948,1-2-33-125,125,අමුණුකුඹුර දකුණ,அமுணுகும்புர தெற்கு,Amunukumbura South,296B
59,26,1949,1-2-33-130,130,බලිවිල,பலிவில,Balivila,296A
59,27,1950,1-2-33-135,135,විළිඹුල උතුර,விலிம்புல வடக்கு,Vilimbula North,292
59,28,1951,1-2-33-140,140,විළිඹුල දකුණ,விலிம்புல தெற்கு,Vilimbula South,292B
59,29,1952,1-2-33-145,145,අරමංගොඩ,அரமங்கொட,Aramangoda,301
59,30,1953,1-2-33-150,150,කහටාන,கஹடான,Kahatana,301A
59,31,1954,1-2-33-155,155,හේනේගම,‍‍ஹேனேகம,Henegama,291
59,32,1955,1-2-33-160,160,ඇටිකෙහෙල්ගල්ල නැගෙනහිර,எட்டிகெஹெல்கல்ல கிழக்கு,Etikehelgalla East,290
59,33,1956,1-2-33-165,165,ඇටිකෙහෙල්ගල්ල බටහිර,எட்டிகெஹெல்கல்ல ‍மேற்கு,Etikehelgalla West,290A
59,34,1957,1-2-33-170,170,කිරිකිත්ත උතුර,கிரிக்கித்த வடக்கு,Kirikitta North,289B
59,35,1958,1-2-33-175,175,කිරිකිත්ත නැගෙනහිර,கிரிக்கித்த கிழக்கு,Kirikitta East,289
59,36,1959,1-2-33-180,180,කිරිකිත්ත බටහිර,கிரிகித்த ‍மேற்கு,Kirikitta West,289A
59,37,1960,1-2-33-185,185,අහුගම්මන,அகுகம்மன,Ahugammana,284A
59,38,1961,1-2-33-190,190,නාරන්වල දකුණ,நாரன்வள தெற்கு,Naranwala South,284B
59,39,1962,1-2-33-195,195,නාරන්වල,நாரண்வள,Naranwala,284
59,40,1963,1-2-33-200,200,උඩුපිල නැගෙනහිර,உடுப்பில கிழக்கு,Udupila East,285B
59,41,1964,1-2-33-205,205,උඩුපිල දකුණ,உடுபில தெற்கு,Udupila South,285A
59,42,1965,1-2-33-210,210,උඩුපිල උතුර,உடுபில வடக்கு,Udupila North,285
59,43,1966,1-2-33-215,215,වෑබඩ දකුණ,‍‍வேபட தெற்கு,Webada South,288A
59,44,1967,1-2-33-220,220,වෑබඩ උතුර,‍‍வேபட வடக்கு,Webada North,288
59,45,1968,1-2-33-225,225,වෑබඩ බටහිර,‍‍வேபட ‍மேற்கு,Webada West,288B
59,46,1969,1-2-33-230,230,කිරිල්ලවල උතුර,கிரில்லவள வடக்கு,Kirillawala North,287D
59,47,1970,1-2-33-235,235,කිරිල්ලවල,கிரில்லவள,Kirillawala,287
59,48,1971,1-2-33-240,240,කිරිල්ලවල බටහිර,கிரில்லவள ‍மேற்கு,Kirillawala West,287C
59,49,1972,1-2-33-245,245,සූරියපාලුව උතුර,சூரியபாலுவ வடக்கு,Sooriyapaluwa North,245
59,50,1973,1-2-33-250,250,කැන්දලියද්දපාළුව නැගෙනහිර,கெந்தலியெத்தபாலுவ கிழக்கு,Kendaliyeddapaluwa East,246
59,51,1974,1-2-33-255,255,කැන්දලියද්දපාළුව උතුර,கெந்தலியெத்தபாலுவ வடக்கு,Kendaliyeddapaluwa North,246C
59,52,1975,1-2-33-260,260,දංගහවෙල,தங்கஹவெள,Dangahawela,246B
59,53,1976,1-2-33-265,265,කැන්දලියද්දපාළුව බටහිර,கெந்தலியெத்தபாலுவ ‍மேற்கு,Kendaliyeddapaluwa West,246A
59,54,1977,1-2-33-270,270,මහර නුගේගොඩ උතුර,மஹர நு‍கேகொட வடக்கு,Mahara Nugegoda North,247B
59,55,1978,1-2-33-275,275,මහර නුගේගොඩ බටහිර,மஹர நு‍கேகொட ‍மேற்கு,Mahara Nugedoga West,247A
59,56,1979,1-2-33-280,280,මහර නුගේගොඩ නැගෙනහිර,மஹர நு‍கேகொட கிழக்கு,Mahara Nugegoda East,247
59,57,1980,1-2-33-285,285,සූරියපාලුව නැගෙනහිර,சூரியபாலுவ கிழக்கு,Sooriyapaluwa East,245B
59,58,1981,1-2-33-290,290,සූරියපාලුව දකුණ,சூரியபாலுவ தெற்கு,Sooriyapaluwa South,245A
59,59,1982,1-2-33-295,295,රන්මුතුගල,ரண்முத்துகல,Ranmuthugala,287A
59,60,1983,1-2-33-300,300,කිරිල්ලවල දකුණ,கிரில்லவள தெற்கு,Kirillawala South,287B
59,61,1984,1-2-33-305,305,වෑබඩ නැගෙනහිර,‍‍வேபட கிழக்கு,Webada East,288C
59,62,1985,1-2-33-310,310,ගෝනහේන නැගෙනහිර,‍கோண‍ஹேண கிழக்கு,Gonahena East,286
59,63,1986,1-2-33-315,315,ගෝනහේන උතුර,‍கோண‍ஹேண வடக்கு,Gonahena North,286C
59,64,1987,1-2-33-320,320,ගෝනහේන දකුණ,‍கோண‍ஹேண தெற்கு,Gonahena South,286D
59,65,1988,1-2-33-325,325,ගෝනහේන බටහිර,‍கோண‍ஹேண ‍மேற்கு,Gonahena West,286A
59,66,1989,1-2-33-330,330,ඇල්දෙනිය නැගෙනහිර,எல்தெணிய கிழக்கு,Eldeniya East,286E
59,67,1990,1-2-33-335,335,ඇල්දෙනිය බටහිර,எல்தெணிய ‍மேற்கு,Eldeniya West,286B
59,68,1991,1-2-33-340,340,පුවක්වැටිය,புவக்வெட்டிய,Puwakwetiya,248C
59,69,1992,1-2-33-345,345,ඉහළ කරගහමුණ දකුණ,இஹல கரகஹமுல்ல தெற்கு,Ihala Karagahamuna South,248A
59,70,1993,1-2-33-350,350,ඉහළ කරගහමුණ නැගෙනහිර,இஹல கரகஹமுண கிழக்கு,Ihala Karagahamuna East,248B
59,71,1994,1-2-33-355,355,ඉහළ කරගහමුණ උතුර,இஹல கரகஹமுண வடக்கு,Ihala Karagahamuna North,248
59,72,1995,1-2-33-360,360,මහර නුගේගොඩ දකුණ,மஹர நு‍கேகொட தெற்கு,Mahara Nugegoda South,247C
59,73,1996,1-2-33-365,365,නැලිගම,நெலிகம,Neligama,249C
59,74,1997,1-2-33-370,370,පහළ කරගහමුණ උතුර,பஹல கரகஹமுண வடக்கு,Pahala Karagahamuna North,249
59,75,1998,1-2-33-375,375,පහළ කරගහමුණ නැගෙනහිර,பஹல கரகஹமுண கிழக்கு,Pahala Karagahamuna East,249A
59,76,1999,1-2-33-380,380,පහළ කරගහමුණ බටහිර,பஹல கரகஹமுண ‍மேற்கு,Pahala Karagahamuna West,249B
59,77,2000,1-2-33-385,385,කෝපිවත්ත,‍‍கோப்பிவத்த,Kopiwatta,251A
59,78,2001,1-2-33-390,390,දළුපිටිය නැගෙනහිර,தலுபிட்டிய கிழக்கு,Dalupitiya East,252
59,79,2002,1-2-33-395,395,කිරිමැටියාගාර,கிரிமெட்டியாகார,Kirimetiyagara,251
59,80,2003,1-2-33-400,400,දළුපිටිය දකුණ,தலுபிட்டிய தெற்கு,Dalupitiya South,252B
59,81,2004,1-2-33-405,405,දළුපිටිය බටහිර,தலுபிட்டிய ‍மேற்கு,Dalupitiya West,252A
59,82,2005,1-2-33-410,410,පින්නමැද බටහිර,பிண்ணமெத ‍மேற்கு,Pinnameda West,255D
59,83,2006,1-2-33-415,415,ගොංගිතොට,கொங்கிதொட்ட,Gongithota,255C
59,84,2007,1-2-33-420,420,අප්පුගෙවත්ත,அப்புகெவத்த,Appugewatta,255H
59,85,2008,1-2-33-425,425,ගොංගිතොට බටහිර,கொங்கிதொட்ட ‍மேற்கு,Gongithota West,255G
59,86,2009,1-2-33-430,430,එඬේරමුල්ල දකුණ,எண்‍டேரமுல்ல தெற்கு,Enderamulla South,255B
59,87,2010,1-2-33-435,435,එඬේරමුල්ල නැගෙනහිර,எண்‍டேரமுல்ல கிழக்கு,Enderamulla East,255E
59,88,2011,1-2-33-440,440,පින්නමැද,பிண்ணமெத,Pinnameda,255
59,89,2012,1-2-33-445,445,නාතුඩුව,நாதுடுவ,Nathuduwa,253
59,90,2013,1-2-33-450,450,එඬේරමුල්ල බටහිර,எண்‍டேரமுல்ல ‍மேற்கு,Enderamulla West,255F
59,91,2014,1-2-33-455,455,නාතුඩුව බටහිර,நாதுடுவ ‍மேற்கு,Nathuduwa West,253A
59,92,2015,1-2-33-460,460,අක්බාර් නගරය,அக்பார் டவுண்,Akbar Town,255A
60,1,2016,1-2-36-005,005,වෙලේගොඩ,வெ‍லேகொட,Welegoda,256B
60,2,2017,1-2-36-010,010,හුණුපිටිය උතුර,ஹுணுபிட்டிய வடக்கு,Hunupitiya North,256
60,3,2018,1-2-36-015,015,නාහේන,நா‍ஹேண,Nahena,256C
60,4,2019,1-2-36-020,020,ඊරියවැටිය,ஈறியவெட்டி,Eriyawetiya,259A
60,5,2020,1-2-36-025,025,කිරිබත්ගොඩ,கிரிபத்கொட,Kiribathgoda,267A
60,6,2021,1-2-36-030,030,තලවතුහේන්පිට උතුර,தலவது‍ஹென்பிட்ட வடக்கு,Thalawathuhenpita North,267
60,7,2022,1-2-36-035,035,තලවතුහේන්පිට දකුණ,தலவத்து‍கேன்பிட்ட தெற்கு,Thalawathuhenpita South,266
60,8,2023,1-2-36-040,040,කැන්දහේන,கெந்த‍ஹேண,Kendahena,266A
60,9,2024,1-2-36-045,045,එගොඩ ඊරියවැටිය,எகொட ஈறியவெட்டி,Egoda Eriyawetiya,259C
60,10,2025,1-2-36-050,050,හුණුපිටිය නැගෙනහිර,ஹுணுபிட்டிய கிழக்கு,Hunupitiya East,256D
60,11,2026,1-2-36-055,055,හුණුපිටිය දකුණ,ஹுணுபிட்டிய தெற்கு,Hunupitiya South,256A
60,12,2027,1-2-36-060,060,වනවාසල බටහිර,வனவாசல ‍மேற்கு,Wanawasala West,257
60,13,2028,1-2-36-065,065,වනවාසල නැගෙනහිර,வனவாசல கிழக்கு,Wanawasala East,257B
60,14,2029,1-2-36-070,070,දිප්පිටිගොඩ,திப்பிடிகொட,Dippitigoda,260
60,15,2030,1-2-36-075,075,වේවැල්දූව,‍வேவெல்தூவ,Weweldoowa,258
60,16,2031,1-2-36-080,080,වරාකනත්ත,வராகனத்த,Warakanatta,259
60,17,2032,1-2-36-085,085,කොහොල්විල,கொஹொல்வில,Koholvila,259B
60,18,2033,1-2-36-090,090,දළුගම්ගොඩ,தலுகம்கொட,Dalugamgoda,258A
60,19,2034,1-2-36-095,095,නුංගමුගොඩ,நுங்கமுகொட,Nungamugoda,258B
60,20,2035,1-2-36-100,100,දළුගම,தலுகம,Dalugama,260A
60,21,2036,1-2-36-105,105,හිඹුටුවැල්ගොඩ,ஹிம்புடுவெல்கொட,Himbutuwelgoda,257A
60,22,2037,1-2-36-110,110,පට්ටිය නැගෙනහිර,‍ பட்டிய கிழக்கு,Pattiya East,173
60,23,2038,1-2-36-115,115,පට්ටිය උතුර,பட்டிய வடக்கு,Pattiya North,173B
60,24,2039,1-2-36-120,120,මීගහවත්ත,மீகஹவத்த,Meegahawatta,174C
60,25,2040,1-2-36-125,125,පෑලියගොඩවත්ත,‍பேலியகொடவத்த,Peliyagodawatta,174A
60,26,2041,1-2-36-130,130,පෑලියගොඩ ගඟබඩ,‍பேலியகொட கங்கபட,Peliyagoda Gangabada,174
60,27,2042,1-2-36-135,135,පෑලියගොඩ ගඟබඩ නැගෙනහිර,‍பேலியகொட கங்கபட கிழக்கு,Peliyagoda Gangabada East,174B
60,28,2043,1-2-36-140,140,පට්ටිය බටහිර,பட்டிய ‍மேற்கு,Pattiya West,173A
60,29,2044,1-2-36-145,145,වෙදමුල්ල,வெதமுல்ல,Wedamulla,261
60,30,2045,1-2-36-150,150,ගල්බොරැල්ල,கல்பொரெல்ல,Galborella,261A
60,31,2046,1-2-36-155,155,පොල්හේන,பொல்‍ஹேன,Polhena,264A
